candidate_key,date_key,seniority_key,technology_key,years_of_experience,code_challenge_score,technical_interview_score,hired_flag
26430,20210602,1,22,30,0.0,10.0,0
4003,20211214,4,21,3,0.0,5.0,0
34694,20200822,3,13,6,7.0,9.0,1
28381,20190823,5,10,8,1.0,9.0,0
13093,20220413,5,5,0,7.0,0.0,0
17718,20200329,2,14,27,0.0,1.0,0
16652,20190303,3,15,24,3.0,2.0,0
18514,20200101,6,12,16,0.0,6.0,0
9279,20210301,1,15,15,4.0,3.0,0
14123,20211108,7,20,5,9.0,5.0,0
24201,20210416,6,11,19,10.0,2.0,0
26621,20211011,7,9,4,5.0,0.0,0
9441,20180402,7,17,5,7.0,3.0,0
41801,20200713,1,2,23,3.0,4.0,0
40955,20190519,7,16,29,3.0,2.0,0
23094,20191204,3,13,6,3.0,7.0,0
44243,20190424,1,1,18,5.0,3.0,0
10494,20210905,6,19,30,4.0,8.0,0
976,20200324,2,8,5,2.0,9.0,0
41207,20211202,3,12,7,10.0,4.0,0
49179,20211225,6,7,4,1.0,1.0,0
27505,20181004,3,18,8,5.0,2.0,0
1671,20200228,4,23,29,8.0,0.0,0
14334,20191111,7,24,6,5.0,3.0,0
27700,20200623,4,13,12,0.0,4.0,0
13526,20220506,7,12,1,7.0,8.0,1
25235,20220126,3,13,25,1.0,2.0,0
25315,20200506,1,6,19,6.0,7.0,0
2442,20220629,1,19,17,5.0,4.0,0
553,20191003,5,5,27,10.0,8.0,1
25431,20190711,5,8,6,5.0,6.0,0
38187,20200527,6,6,26,6.0,5.0,0
9163,20180504,2,9,23,10.0,0.0,0
30628,20181030,7,6,29,10.0,1.0,0
9758,20191208,5,3,12,1.0,2.0,0
32378,20211010,4,5,0,4.0,5.0,0
35564,20191226,3,1,25,2.0,10.0,0
40540,20211221,4,22,9,7.0,0.0,0
6973,20190603,3,9,26,5.0,3.0,0
17526,20180322,6,8,5,6.0,0.0,0
11561,20190926,6,11,7,10.0,2.0,0
22268,20190918,3,18,30,7.0,4.0,0
33924,20200226,4,14,20,9.0,0.0,0
20548,20200619,5,10,5,5.0,2.0,0
418,20210103,7,22,28,5.0,4.0,0
19898,20200228,3,12,14,7.0,4.0,0
15886,20180720,5,11,28,10.0,1.0,0
42833,20210726,3,2,4,5.0,1.0,0
46651,20210209,1,8,23,5.0,3.0,0
45363,20181115,4,11,27,10.0,2.0,0
45828,20220424,7,7,18,0.0,10.0,0
47454,20210726,6,10,16,6.0,8.0,0
8691,20220128,1,19,11,7.0,2.0,0
6986,20220617,7,19,15,0.0,3.0,0
12207,20190905,6,11,12,6.0,7.0,0
9632,20220528,6,19,16,4.0,4.0,0
7684,20210121,7,15,20,6.0,10.0,0
28992,20180419,4,18,3,9.0,7.0,1
24017,20191219,2,5,4,8.0,3.0,0
30659,20200708,2,21,10,7.0,4.0,0
16022,20220426,3,10,26,4.0,1.0,0
34963,20191111,6,19,12,3.0,1.0,0
42730,20180514,2,5,3,5.0,0.0,0
26605,20210414,5,20,17,10.0,5.0,0
5927,20191001,2,16,28,6.0,2.0,0
2902,20180713,7,11,27,4.0,9.0,0
43595,20180320,3,17,13,4.0,9.0,0
9653,20181214,4,13,29,8.0,6.0,0
8100,20190704,3,3,15,0.0,7.0,0
18183,20190904,2,3,20,7.0,3.0,0
40234,20190303,3,23,15,9.0,8.0,1
6900,20200322,3,22,29,10.0,5.0,0
38157,20210704,7,14,29,7.0,0.0,0
37590,20210605,6,19,19,0.0,8.0,0
31628,20200307,5,19,20,3.0,6.0,0
44236,20180411,5,5,12,0.0,9.0,0
40168,20210303,4,19,7,7.0,4.0,0
13504,20190728,4,12,5,10.0,10.0,1
35045,20191013,1,4,15,10.0,0.0,0
26469,20210628,4,22,27,10.0,10.0,1
2621,20190316,1,23,20,10.0,8.0,1
16312,20200925,2,1,19,3.0,0.0,0
41972,20181112,1,10,19,0.0,1.0,0
40270,20200926,2,19,2,7.0,9.0,1
40261,20200407,5,12,13,5.0,3.0,0
1738,20191024,7,7,25,2.0,3.0,0
27511,20180528,3,6,10,5.0,3.0,0
17589,20210509,4,18,28,6.0,1.0,0
29514,20190308,5,7,16,9.0,8.0,1
34592,20210725,7,5,25,4.0,8.0,0
31411,20191224,3,16,19,0.0,6.0,0
18352,20210518,6,14,12,3.0,9.0,0
24312,20190526,5,6,20,2.0,9.0,0
23682,20211113,4,13,11,8.0,8.0,1
28490,20211209,2,2,17,5.0,7.0,0
25545,20191120,3,1,4,9.0,9.0,1
29961,20210730,3,22,13,5.0,2.0,0
35462,20210804,3,2,27,8.0,4.0,0
9174,20190709,4,9,2,6.0,9.0,0
19961,20200617,6,11,18,2.0,7.0,0
14583,20190908,2,18,16,2.0,10.0,0
16256,20210222,4,14,23,2.0,5.0,0
46268,20210913,7,16,16,4.0,2.0,0
41917,20200117,1,14,3,6.0,9.0,0
30555,20220215,6,19,25,3.0,5.0,0
20643,20200801,1,14,10,0.0,6.0,0
7529,20201217,1,24,26,8.0,8.0,1
17086,20190301,2,12,11,4.0,1.0,0
35242,20210502,2,15,19,2.0,7.0,0
47675,20190224,6,6,15,1.0,0.0,0
20942,20220106,6,14,15,9.0,6.0,0
14807,20210406,7,9,4,1.0,7.0,0
31696,20180808,7,14,9,9.0,9.0,1
41894,20200327,2,11,9,9.0,2.0,0
40315,20210227,7,15,13,8.0,5.0,0
25364,20220331,2,13,9,9.0,0.0,0
23042,20220114,1,4,3,3.0,4.0,0
47954,20180303,7,8,27,2.0,0.0,0
44810,20201009,4,5,0,10.0,9.0,1
18740,20210821,5,6,29,8.0,4.0,0
12349,20220526,5,19,29,6.0,6.0,0
37419,20180804,2,14,15,2.0,9.0,0
8490,20220530,1,18,11,10.0,9.0,1
31723,20180312,6,14,28,1.0,1.0,0
13096,20200325,7,21,2,6.0,9.0,0
30897,20200918,2,16,26,2.0,8.0,0
22069,20200708,2,8,20,5.0,3.0,0
27390,20190818,1,13,12,5.0,7.0,0
47601,20190912,5,8,27,2.0,8.0,0
30744,20180228,7,10,18,7.0,5.0,0
23344,20190723,1,8,3,0.0,1.0,0
1265,20210812,6,6,4,3.0,5.0,0
42943,20180227,1,18,11,2.0,6.0,0
4911,20191006,5,16,30,1.0,2.0,0
32404,20180211,4,13,22,5.0,7.0,0
28250,20210803,5,14,15,2.0,9.0,0
49044,20190326,1,16,11,0.0,5.0,0
2909,20210628,7,23,11,6.0,4.0,0
38094,20220524,6,13,8,8.0,6.0,0
43386,20200803,5,19,3,10.0,4.0,0
46604,20210909,5,19,7,4.0,8.0,0
1262,20191123,5,22,21,5.0,2.0,0
37629,20191209,5,7,29,0.0,4.0,0
1456,20200829,3,11,13,7.0,6.0,0
14549,20180227,3,24,14,9.0,7.0,1
46201,20180704,3,2,29,7.0,6.0,0
29252,20210930,5,14,1,7.0,8.0,1
11347,20200923,5,10,27,9.0,4.0,0
44162,20180622,5,12,14,0.0,10.0,0
11669,20201110,5,22,26,4.0,10.0,0
49287,20180128,5,24,5,0.0,8.0,0
20361,20181022,2,17,10,6.0,9.0,0
16452,20190503,7,16,7,6.0,9.0,0
1220,20220703,2,16,7,1.0,6.0,0
47932,20200721,5,19,29,1.0,8.0,0
43786,20211101,4,8,4,5.0,3.0,0
20621,20190520,2,7,3,8.0,6.0,0
12884,20180916,5,14,5,2.0,4.0,0
14938,20201214,1,1,19,3.0,7.0,0
32929,20200406,2,14,9,6.0,3.0,0
6191,20180702,2,20,18,9.0,7.0,1
41918,20211005,7,18,17,6.0,3.0,0
27971,20200229,1,16,14,9.0,9.0,1
33802,20210301,3,5,8,2.0,3.0,0
4668,20190411,4,9,17,5.0,1.0,0
39461,20191215,1,11,19,5.0,9.0,0
34346,20220603,4,13,9,5.0,5.0,0
47623,20201127,2,16,5,10.0,6.0,0
6744,20210729,3,23,4,6.0,8.0,0
35653,20190321,5,22,11,0.0,9.0,0
8787,20190830,6,13,4,10.0,4.0,0
45927,20200425,4,20,23,7.0,3.0,0
7095,20180420,4,11,2,10.0,5.0,0
25166,20190325,5,14,30,6.0,5.0,0
49254,20220520,4,15,23,2.0,8.0,0
18978,20180916,1,16,29,3.0,2.0,0
17454,20181114,7,13,10,6.0,9.0,0
33957,20200903,3,15,14,8.0,1.0,0
46943,20210719,1,3,16,10.0,10.0,1
34780,20190704,2,16,25,3.0,7.0,0
48663,20181218,7,14,17,1.0,7.0,0
1254,20220320,3,13,19,8.0,2.0,0
6486,20211215,6,8,15,8.0,10.0,1
35693,20210726,4,11,11,6.0,3.0,0
35525,20201114,3,20,10,3.0,5.0,0
32193,20201219,6,17,21,5.0,2.0,0
18455,20210121,4,16,30,9.0,8.0,1
36553,20180419,6,13,18,7.0,9.0,1
28703,20220515,3,10,17,7.0,8.0,1
12434,20200902,1,13,30,8.0,8.0,1
5859,20200823,3,16,12,2.0,1.0,0
4011,20200307,2,11,17,5.0,10.0,0
19368,20201212,6,20,20,7.0,4.0,0
2112,20211207,1,21,15,10.0,1.0,0
36783,20181109,4,23,12,6.0,9.0,0
26034,20181218,2,7,19,10.0,8.0,1
4263,20200321,1,16,19,8.0,0.0,0
43559,20220606,7,17,16,1.0,10.0,0
29663,20180130,3,22,15,9.0,2.0,0
9877,20190818,6,13,14,0.0,5.0,0
34787,20220103,6,18,17,4.0,7.0,0
8837,20190317,2,18,5,10.0,6.0,0
2500,20200927,3,5,9,7.0,7.0,1
7356,20200712,3,22,18,10.0,9.0,1
38530,20190723,6,15,1,10.0,7.0,1
20993,20201230,3,3,25,7.0,5.0,0
28556,20191230,1,5,10,2.0,2.0,0
1542,20180719,4,6,28,1.0,4.0,0
31170,20220323,2,24,25,1.0,8.0,0
43329,20211030,6,22,30,2.0,2.0,0
44984,20190203,5,5,29,6.0,1.0,0
6594,20180127,2,10,15,0.0,1.0,0
48040,20180105,5,1,11,4.0,5.0,0
31729,20190413,5,8,23,6.0,0.0,0
25291,20210131,7,16,5,6.0,9.0,0
24567,20211102,5,14,12,8.0,1.0,0
38067,20220224,1,1,16,4.0,10.0,0
35365,20211027,3,19,23,0.0,8.0,0
23479,20201126,5,17,19,2.0,0.0,0
19255,20200911,4,12,15,8.0,0.0,0
25374,20220103,1,22,25,0.0,3.0,0
8512,20201015,4,13,20,7.0,6.0,0
45692,20190217,3,20,24,1.0,5.0,0
26729,20200325,2,2,30,3.0,10.0,0
44287,20210720,4,20,9,0.0,10.0,0
46696,20190823,5,7,12,0.0,8.0,0
38436,20180925,1,2,4,3.0,9.0,0
20167,20220405,5,2,8,4.0,8.0,0
44505,20201005,1,14,30,2.0,4.0,0
13047,20210731,2,22,28,10.0,3.0,0
38736,20190119,3,2,13,7.0,4.0,0
45610,20200810,4,18,30,2.0,6.0,0
12245,20190526,7,10,4,3.0,0.0,0
28320,20190416,4,1,20,7.0,6.0,0
34939,20210226,1,9,0,2.0,0.0,0
3543,20201214,3,12,22,6.0,7.0,0
12733,20220524,2,15,30,7.0,9.0,1
24839,20220617,1,7,28,8.0,9.0,1
21619,20201127,3,6,18,0.0,2.0,0
20919,20220412,1,3,5,5.0,4.0,0
18143,20200624,1,21,12,1.0,0.0,0
4883,20190607,5,3,24,4.0,9.0,0
15176,20191117,6,13,0,8.0,7.0,1
7728,20181222,2,9,24,9.0,4.0,0
44074,20191120,4,21,9,5.0,7.0,0
47112,20210703,4,13,17,5.0,4.0,0
31214,20191109,7,15,3,7.0,0.0,0
21166,20201009,7,3,6,1.0,7.0,0
44497,20220525,1,19,3,4.0,8.0,0
30753,20220603,7,6,27,8.0,1.0,0
42389,20191121,4,15,5,2.0,6.0,0
45466,20190520,6,14,17,4.0,9.0,0
8544,20200902,6,2,18,8.0,5.0,0
14310,20190414,3,1,28,8.0,1.0,0
9144,20210711,2,6,16,6.0,2.0,0
19520,20201201,4,13,3,1.0,7.0,0
42381,20190807,4,16,9,10.0,2.0,0
22642,20180102,2,17,11,6.0,5.0,0
29577,20210701,3,14,3,9.0,9.0,1
25641,20190801,4,5,6,2.0,4.0,0
18851,20200329,5,1,26,3.0,5.0,0
3805,20190905,7,14,19,2.0,2.0,0
38220,20220415,2,13,0,3.0,1.0,0
22436,20220523,7,21,21,1.0,3.0,0
47689,20211202,1,17,22,7.0,10.0,1
42066,20181030,4,15,4,8.0,8.0,1
14765,20210105,2,9,11,6.0,5.0,0
32139,20200121,7,9,14,4.0,8.0,0
37051,20210721,3,13,30,9.0,5.0,0
7205,20200205,4,19,10,9.0,4.0,0
6601,20191205,5,4,20,7.0,6.0,0
4261,20200308,1,17,27,3.0,7.0,0
43167,20200511,1,7,6,5.0,10.0,0
15951,20210414,2,3,9,10.0,0.0,0
7810,20210628,2,14,22,5.0,1.0,0
40549,20200428,5,20,20,2.0,7.0,0
14784,20200325,1,24,19,4.0,2.0,0
49103,20190803,6,12,16,0.0,7.0,0
24,20190102,6,23,17,9.0,3.0,0
25756,20220605,7,14,16,6.0,2.0,0
8872,20201009,7,5,23,0.0,7.0,0
20508,20200120,7,21,9,10.0,5.0,0
21926,20201115,3,3,25,3.0,3.0,0
20403,20200317,3,18,3,1.0,7.0,0
26327,20180814,2,21,1,6.0,7.0,0
10985,20201024,7,19,27,7.0,1.0,0
27555,20210512,4,2,25,0.0,5.0,0
29388,20191025,7,8,25,6.0,10.0,0
18135,20180426,1,19,21,8.0,7.0,1
6663,20200829,7,13,8,7.0,5.0,0
23408,20200307,3,18,5,2.0,7.0,0
15718,20191219,1,18,1,10.0,0.0,0
39068,20180404,5,17,16,7.0,8.0,1
34696,20180315,6,24,28,3.0,2.0,0
37331,20200405,6,6,19,1.0,2.0,0
6327,20200418,5,18,26,9.0,10.0,1
22429,20190124,2,21,18,2.0,4.0,0
48628,20180225,5,7,7,10.0,2.0,0
49024,20201225,6,13,26,10.0,0.0,0
21977,20220610,3,13,5,2.0,7.0,0
37016,20190905,3,15,30,10.0,7.0,1
18195,20200121,6,13,21,0.0,7.0,0
23059,20190613,1,5,27,0.0,2.0,0
34357,20200328,6,20,18,9.0,5.0,0
37161,20200418,7,14,12,9.0,8.0,1
14084,20210904,5,14,30,10.0,4.0,0
7137,20210324,7,22,24,10.0,1.0,0
11774,20180112,1,22,30,0.0,5.0,0
19829,20180206,7,4,2,10.0,9.0,1
4798,20210125,1,23,16,1.0,2.0,0
11200,20200109,7,5,16,6.0,5.0,0
36807,20220218,6,15,29,10.0,7.0,1
46175,20191109,7,13,27,1.0,1.0,0
26944,20190712,4,17,13,6.0,4.0,0
29769,20220603,5,16,17,9.0,10.0,1
10896,20220608,3,8,19,8.0,9.0,1
5258,20190316,1,20,3,8.0,7.0,1
49253,20190623,1,18,4,4.0,10.0,0
8543,20190804,7,17,27,5.0,5.0,0
12598,20211207,3,17,11,3.0,3.0,0
25689,20180304,6,13,3,1.0,4.0,0
3084,20220616,3,13,14,2.0,9.0,0
3636,20220227,2,2,8,4.0,5.0,0
36508,20190626,3,16,5,5.0,2.0,0
17341,20200406,2,4,7,10.0,9.0,1
32638,20190401,6,24,18,1.0,6.0,0
11298,20220614,7,10,19,7.0,6.0,0
21290,20220104,3,22,23,3.0,7.0,0
39611,20190524,6,10,7,6.0,2.0,0
47631,20181203,5,10,27,0.0,4.0,0
34768,20210111,6,11,9,9.0,4.0,0
4444,20190717,4,7,22,4.0,4.0,0
30693,20200331,2,22,30,10.0,2.0,0
4450,20220307,4,9,27,9.0,1.0,0
15954,20200320,7,6,10,4.0,10.0,0
35518,20180312,5,9,22,10.0,8.0,1
24892,20200707,3,17,30,6.0,4.0,0
17549,20180317,2,21,20,0.0,10.0,0
35657,20201222,1,21,4,7.0,4.0,0
24959,20190602,3,2,28,7.0,4.0,0
41498,20190803,4,13,2,1.0,4.0,0
19149,20190913,2,14,24,6.0,1.0,0
48596,20180813,7,23,7,4.0,3.0,0
12469,20190215,2,3,25,7.0,9.0,1
48199,20200330,4,13,30,9.0,3.0,0
14066,20180518,5,18,4,9.0,2.0,0
32006,20191002,1,22,28,2.0,6.0,0
39911,20190731,3,8,14,7.0,7.0,1
5673,20200119,1,14,18,0.0,0.0,0
40489,20211220,5,18,8,8.0,0.0,0
11047,20200213,4,19,12,9.0,1.0,0
3752,20190427,2,14,6,3.0,1.0,0
5956,20220206,6,14,10,10.0,3.0,0
37079,20190401,7,19,29,0.0,2.0,0
30672,20180123,1,5,17,10.0,8.0,1
4228,20200217,7,22,11,1.0,10.0,0
48905,20211222,7,11,3,6.0,1.0,0
27389,20190816,2,18,18,3.0,10.0,0
14429,20181029,1,20,7,7.0,0.0,0
2436,20210911,5,3,19,2.0,0.0,0
10587,20211213,1,14,26,10.0,4.0,0
21437,20180216,5,5,17,7.0,8.0,1
27271,20211027,1,16,28,10.0,3.0,0
37127,20200807,1,4,14,9.0,3.0,0
15298,20200222,7,15,5,9.0,1.0,0
23415,20191008,4,5,29,6.0,0.0,0
27137,20210321,3,7,26,8.0,9.0,1
32662,20190112,2,10,20,6.0,8.0,0
49377,20220105,1,17,29,9.0,5.0,0
14497,20191031,4,18,27,8.0,10.0,1
29761,20211003,5,10,29,7.0,4.0,0
46505,20200227,5,3,1,7.0,1.0,0
48123,20220319,1,3,1,10.0,7.0,1
33569,20210914,1,2,19,4.0,3.0,0
38703,20200922,4,6,1,8.0,7.0,1
11757,20200617,3,15,23,2.0,9.0,0
4886,20190423,4,17,2,5.0,0.0,0
30641,20180404,2,14,15,8.0,9.0,1
34015,20190618,5,11,28,8.0,7.0,1
29812,20210327,5,7,5,10.0,2.0,0
37532,20220529,4,10,7,5.0,10.0,0
46237,20180116,3,12,28,7.0,0.0,0
28485,20220218,5,14,21,8.0,5.0,0
16554,20200815,5,4,17,4.0,9.0,0
11034,20180927,3,11,1,4.0,10.0,0
6391,20180903,7,14,12,3.0,2.0,0
39029,20180326,1,4,3,9.0,5.0,0
25998,20200409,4,14,25,6.0,8.0,0
20963,20210102,2,16,10,5.0,10.0,0
17085,20190330,4,15,23,1.0,0.0,0
47043,20211231,7,3,22,8.0,10.0,1
24576,20200712,3,2,14,10.0,1.0,0
24764,20180928,3,19,10,8.0,6.0,0
13664,20190506,6,10,10,1.0,6.0,0
12450,20220111,2,10,6,3.0,3.0,0
24317,20190703,7,12,3,5.0,6.0,0
36577,20210315,3,8,21,8.0,6.0,0
24279,20180118,4,16,27,3.0,1.0,0
9603,20200317,3,4,28,0.0,4.0,0
32158,20190419,6,2,1,4.0,9.0,0
31416,20180505,6,12,25,7.0,6.0,0
40330,20181107,6,2,8,6.0,2.0,0
49506,20220619,1,13,26,7.0,6.0,0
24938,20190826,6,12,15,9.0,1.0,0
3355,20220403,4,23,14,10.0,7.0,1
22985,20190727,3,3,11,8.0,9.0,1
33531,20190917,2,16,26,0.0,6.0,0
17579,20220126,6,12,13,1.0,4.0,0
2858,20181106,4,2,19,7.0,8.0,1
32354,20210414,3,11,27,4.0,1.0,0
31899,20191207,6,7,17,1.0,7.0,0
42305,20220114,6,14,30,10.0,8.0,1
38212,20190127,1,18,13,0.0,4.0,0
29896,20181107,6,13,16,1.0,3.0,0
22596,20220627,7,14,20,10.0,5.0,0
11642,20220108,1,14,13,7.0,5.0,0
5617,20191219,7,8,15,4.0,5.0,0
16113,20220615,5,6,18,2.0,8.0,0
16343,20220513,1,15,7,1.0,1.0,0
16209,20210519,6,11,1,10.0,1.0,0
14789,20200121,3,18,20,3.0,4.0,0
18000,20190508,1,18,10,3.0,8.0,0
30067,20180827,6,13,6,6.0,0.0,0
4030,20200208,3,7,25,7.0,4.0,0
27124,20220610,1,3,28,8.0,8.0,1
50,20180515,6,22,19,6.0,9.0,0
26321,20190827,6,16,11,0.0,6.0,0
38037,20180609,4,3,19,6.0,8.0,0
4836,20200108,4,8,12,10.0,8.0,1
36632,20220216,3,5,18,8.0,1.0,0
17055,20211021,5,2,24,2.0,1.0,0
27134,20210905,4,11,12,8.0,0.0,0
10808,20180309,5,21,12,8.0,7.0,1
30512,20190608,5,13,26,3.0,6.0,0
28163,20181013,7,18,8,5.0,0.0,0
38672,20201205,1,12,0,1.0,7.0,0
19463,20181001,3,23,3,5.0,10.0,0
18467,20200422,2,2,1,0.0,6.0,0
47278,20191227,6,15,2,2.0,0.0,0
38888,20180124,5,5,4,9.0,10.0,1
17826,20190325,5,12,17,4.0,10.0,0
26290,20190529,5,5,13,8.0,5.0,0
2850,20190605,1,8,14,8.0,1.0,0
916,20220308,5,2,1,9.0,10.0,1
37140,20200724,5,3,30,4.0,3.0,0
390,20190810,5,20,18,5.0,8.0,0
41146,20220629,1,14,27,1.0,4.0,0
5479,20210618,4,21,12,1.0,4.0,0
16257,20181020,6,5,4,10.0,9.0,1
9848,20190301,2,13,20,8.0,10.0,1
34209,20181114,7,9,9,8.0,9.0,1
11406,20210512,7,18,0,4.0,4.0,0
2288,20220527,2,5,27,5.0,10.0,0
21828,20210417,2,5,22,5.0,7.0,0
23634,20210307,7,6,7,9.0,5.0,0
45606,20210415,1,13,11,9.0,0.0,0
43087,20200413,2,8,5,3.0,8.0,0
27514,20210814,3,2,20,6.0,9.0,0
37857,20190223,1,3,25,3.0,3.0,0
27910,20220211,3,21,12,5.0,0.0,0
39876,20220623,5,15,30,9.0,5.0,0
33637,20181019,3,15,25,4.0,2.0,0
41080,20210115,6,1,21,2.0,3.0,0
22387,20220622,4,13,1,3.0,2.0,0
37802,20181007,4,23,9,6.0,0.0,0
17847,20190821,6,19,17,0.0,8.0,0
37107,20191207,3,18,14,8.0,6.0,0
48086,20201001,4,14,10,1.0,2.0,0
28772,20190610,7,16,15,1.0,7.0,0
36192,20191123,6,8,20,7.0,9.0,1
33613,20181108,5,14,1,8.0,5.0,0
43486,20220701,4,22,20,9.0,0.0,0
15015,20190316,5,13,27,2.0,8.0,0
46541,20180803,7,4,26,0.0,3.0,0
37071,20200415,3,18,2,6.0,3.0,0
7298,20190907,4,4,26,9.0,10.0,1
18193,20190828,4,19,21,7.0,7.0,1
28169,20220320,5,24,14,6.0,3.0,0
9546,20220209,1,4,25,5.0,3.0,0
9532,20190921,2,3,1,4.0,7.0,0
27566,20210426,6,4,13,10.0,1.0,0
36690,20191210,4,2,22,5.0,0.0,0
44880,20201029,5,22,28,9.0,10.0,1
26468,20190210,6,7,18,10.0,6.0,0
44926,20210804,6,3,18,10.0,10.0,1
1471,20190821,2,3,23,6.0,5.0,0
31687,20180103,3,13,16,10.0,10.0,1
32312,20200401,1,14,21,4.0,4.0,0
681,20200510,5,6,3,8.0,1.0,0
48715,20200422,3,22,25,9.0,8.0,1
33397,20190526,3,18,2,2.0,7.0,0
4874,20190604,1,23,22,8.0,10.0,1
43409,20200831,3,23,8,10.0,7.0,1
12867,20181028,3,22,28,4.0,5.0,0
3397,20210726,3,8,11,4.0,6.0,0
29349,20220307,7,20,22,1.0,5.0,0
7608,20211031,4,16,7,7.0,4.0,0
46751,20210216,1,5,6,6.0,6.0,0
18039,20190408,2,18,15,0.0,6.0,0
2449,20200819,5,16,5,0.0,9.0,0
8891,20200810,3,22,17,2.0,1.0,0
29203,20190710,3,20,21,3.0,0.0,0
12390,20191004,5,19,11,6.0,5.0,0
834,20210122,4,23,2,4.0,10.0,0
41988,20220120,2,24,20,4.0,1.0,0
5891,20210116,7,10,6,10.0,2.0,0
48867,20190612,1,4,17,3.0,1.0,0
6713,20200823,1,10,30,3.0,10.0,0
15507,20180412,7,12,15,1.0,5.0,0
30535,20210416,3,14,12,5.0,8.0,0
49462,20200828,6,24,14,10.0,0.0,0
8774,20191110,2,9,12,9.0,4.0,0
14099,20190414,7,9,4,4.0,9.0,0
10395,20180801,1,21,8,4.0,9.0,0
33262,20190715,3,10,3,0.0,3.0,0
44120,20180715,3,19,2,1.0,5.0,0
23568,20200803,6,23,1,4.0,1.0,0
38342,20181029,3,8,15,3.0,8.0,0
49504,20211002,3,19,21,5.0,6.0,0
10844,20180318,1,22,25,2.0,7.0,0
4996,20200308,1,4,13,4.0,2.0,0
3170,20181202,6,2,14,0.0,7.0,0
38445,20190415,6,8,26,6.0,10.0,0
30810,20220527,1,23,18,3.0,2.0,0
37440,20190302,4,15,1,3.0,0.0,0
4363,20220421,7,15,10,9.0,9.0,1
9556,20181215,6,10,22,5.0,1.0,0
48556,20201116,3,17,13,2.0,1.0,0
19718,20200724,7,13,17,5.0,8.0,0
11881,20200603,6,24,20,1.0,0.0,0
31171,20180114,5,13,7,6.0,0.0,0
14196,20190301,6,12,23,5.0,2.0,0
12905,20190117,4,10,9,2.0,0.0,0
36568,20220412,3,14,14,1.0,6.0,0
17875,20190819,1,17,11,6.0,6.0,0
45340,20180813,7,1,22,3.0,4.0,0
1191,20210831,1,3,13,1.0,3.0,0
42997,20211228,6,3,3,5.0,5.0,0
826,20211019,3,12,16,7.0,8.0,1
45289,20201126,7,19,28,5.0,8.0,0
39203,20190326,2,17,20,4.0,0.0,0
41749,20220404,1,8,16,0.0,2.0,0
13668,20200923,4,3,26,10.0,8.0,1
32519,20210528,7,5,4,1.0,6.0,0
30160,20201104,2,10,20,8.0,7.0,1
24430,20200322,3,17,4,7.0,2.0,0
48106,20190313,4,22,19,5.0,10.0,0
19731,20201208,5,15,20,0.0,3.0,0
31781,20220110,2,15,30,10.0,9.0,1
8075,20200207,3,23,13,9.0,5.0,0
11315,20220407,3,4,4,7.0,0.0,0
18503,20210819,5,15,24,7.0,0.0,0
44427,20190913,3,3,14,9.0,4.0,0
30988,20210124,4,17,28,8.0,1.0,0
15758,20210408,3,15,16,9.0,4.0,0
40272,20200806,7,13,4,5.0,5.0,0
15918,20190825,7,9,13,0.0,9.0,0
1190,20210331,6,8,18,6.0,9.0,0
5192,20180523,6,3,30,0.0,4.0,0
7663,20180717,1,19,24,3.0,7.0,0
24072,20210618,6,9,6,1.0,2.0,0
28642,20180622,7,4,4,5.0,6.0,0
13763,20190422,5,19,26,0.0,0.0,0
23854,20201224,7,11,6,1.0,5.0,0
6880,20191013,6,16,15,3.0,4.0,0
48395,20180708,7,13,30,8.0,7.0,1
3934,20181108,1,18,16,9.0,3.0,0
6830,20220319,2,9,24,2.0,5.0,0
30238,20220618,5,15,28,9.0,0.0,0
39503,20180308,7,16,6,7.0,4.0,0
6756,20210826,5,5,18,6.0,3.0,0
40511,20220220,7,11,15,5.0,3.0,0
40942,20201219,2,1,16,4.0,10.0,0
6771,20200718,6,20,9,2.0,4.0,0
42411,20200711,3,6,6,4.0,10.0,0
46715,20201114,7,2,22,4.0,7.0,0
38959,20210331,3,11,26,8.0,9.0,1
40366,20210804,7,14,7,6.0,10.0,0
12252,20190621,1,19,1,10.0,5.0,0
25381,20180112,6,14,15,3.0,2.0,0
35724,20210930,1,3,13,6.0,10.0,0
20799,20220212,6,8,16,7.0,9.0,1
25806,20210512,2,24,18,4.0,7.0,0
22681,20190419,6,22,14,7.0,1.0,0
24327,20210923,4,23,1,10.0,9.0,1
38469,20210905,3,9,3,6.0,6.0,0
15177,20190622,4,17,3,2.0,0.0,0
8129,20200513,1,11,24,4.0,3.0,0
4056,20211008,2,9,15,5.0,6.0,0
28243,20180922,7,22,6,0.0,6.0,0
25052,20211004,5,14,4,9.0,0.0,0
1195,20180318,1,20,10,4.0,1.0,0
47316,20211216,3,17,16,5.0,10.0,0
9760,20210509,6,13,15,3.0,7.0,0
12337,20180930,6,2,27,6.0,3.0,0
27070,20200605,1,13,29,4.0,9.0,0
10804,20210516,7,14,0,4.0,10.0,0
12577,20210802,2,8,4,8.0,6.0,0
35602,20191118,7,22,23,5.0,0.0,0
10014,20180711,7,3,23,8.0,8.0,1
13158,20210129,1,6,19,8.0,9.0,1
30428,20200812,1,19,12,4.0,7.0,0
696,20180226,2,3,24,1.0,4.0,0
17156,20190918,7,13,4,1.0,6.0,0
12821,20201004,6,8,13,9.0,6.0,0
48156,20191017,2,13,22,10.0,5.0,0
3220,20190410,2,14,10,0.0,10.0,0
